SoilReadingID,SensorID,FieldID,FarmID,RegionID,DateTimeID,MoisturePct,TemperatureC,EC_dS_m,NPKIndex,BatteryPct,CreatedDate
350,143,332,23,4,634,29.95,17.2,1.217,40.2,66.19,2025-10-15
351,238,25,2,4,2786,25.01,24.82,0.581,39.48,79.58,2025-09-17
352,267,109,7,1,1786,15.46,26.25,1.022,57.3,55.05,2025-07-07
353,72,32,3,2,1265,27.9,28.88,1.613,61.12,75.87,2025-07-16
354,218,14,1,4,892,21.63,25.28,0.962,89.4,46.14,2025-08-10
355,230,129,9,2,2010,20.69,19.43,0.929,60.94,58.12,2025-08-16
356,100,42,3,2,640,10.84,21.18,0.405,60.61,39.46,2025-10-17
357,270,261,18,5,651,19.57,23.79,1.373,53.32,60.4,2025-08-17
358,194,308,21,1,1955,38.76,22.78,1.322,57.9,41.74,2025-09-09
359,193,259,18,5,14,29.22,30.13,1.109,48.64,32.77,2025-09-02
360,136,145,10,1,888,27.01,19.99,0.915,59.58,53.25,2025-10-07
361,38,370,26,3,755,23.39,13.09,0.661,59.61,89.46,2025-07-26
362,1,190,13,5,232,24.88,24.48,1.464,43.54,60.28,2025-10-24
363,202,383,26,3,2855,29.31,34.14,1.557,54.69,91.99,2025-08-04
364,183,183,12,3,1180,32.45,27.8,0.209,96.84,99.74,2025-08-26
365,138,29,2,4,985,26.49,24.45,1.632,28.59,43.58,2025-09-30
366,73,372,26,3,566,20.85,29.91,0.292,78.92,36.6,2025-10-02
367,94,151,10,1,2542,29.84,27.81,1.026,57.75,52.47,2025-07-15
368,186,206,14,4,415,13.72,26.98,0.141,57.31,72.25,2025-10-02
369,275,290,19,5,2528,26.09,29.07,0.586,57.06,85.4,2025-09-30
370,25,191,13,5,993,18.05,28.06,2.32,51.79,46.48,2025-08-08
371,251,123,8,4,2057,32.88,19.14,1.299,99.14,31.55,2025-10-26
372,210,299,20,1,698,33.6,35.8,1.074,34.48,83.03,2025-07-23
373,127,437,30,2,2035,21.37,24.23,1.213,63.76,56.66,2025-10-05
374,31,401,28,2,1429,22.2,13.61,0.839,43.19,74.16,2025-08-20
375,68,57,4,4,2667,22.4,11.71,0.722,64.29,62.55,2025-09-05
376,248,34,3,2,674,6.57,21.97,1.46,50.54,42.85,2025-10-15
377,282,309,21,1,1448,35.82,28.66,1.666,87.43,35.85,2025-09-06
378,206,113,8,4,605,27.21,24.13,0.429,59.64,87.85,2025-07-26
379,187,267,18,5,3,12.53,18.92,1.188,58.65,47.06,2025-09-08
380,195,436,30,2,844,10.22,17.37,0.944,78.25,83.1,2025-10-25
381,49,263,18,5,500,19.1,21.78,1.192,83.49,74.26,2025-09-14
382,108,376,26,3,781,21.17,25.95,1.423,80.85,84.43,2025-07-08
383,94,151,10,1,1045,24.32,30.75,0.641,73.58,57.2,2025-08-31
384,274,48,4,4,2635,12.95,23.67,1.116,68.89,68.76,2025-07-17
385,56,8,1,4,1610,17.69,18.12,0.132,57.75,64.91,2025-09-25
386,13,159,10,1,719,36.33,25.04,0.928,30.34,65.33,2025-10-02
387,90,428,29,1,1414,22.27,26.87,0.646,45.92,38.14,2025-10-08
388,227,394,27,1,2808,33.92,24.58,0.357,65.38,82.97,2025-10-16
389,44,208,14,4,563,17.6,22.62,0.946,56.14,48.1,2025-07-06
390,236,361,25,2,1826,13.9,21.35,1.563,93.84,91.82,2025-07-02
391,94,151,10,1,640,12.61,31.39,1.486,60.64,32.72,2025-09-30
392,54,244,17,3,2440,24.39,22.67,1.082,48.06,35.83,2025-07-22
393,105,233,16,5,411,27.87,17.56,1.129,66.64,93.38,2025-07-29
394,41,387,27,1,2846,24.3,20.71,1.615,48.7,42.31,2025-07-15
395,198,318,22,1,433,24.76,28.15,0.598,47.17,45.84,2025-10-21
396,158,215,15,4,581,28.06,33.01,0.869,53.21,85.51,2025-07-01
397,140,107,7,1,2117,28.92,17.39,2.044,71.68,95.8,2025-08-30
398,237,158,10,1,203,17.06,21.64,1.012,33.19,32.05,2025-09-24
399,259,128,9,2,1008,15.35,17.49,1.252,48.06,97.84,2025-09-18
400,122,234,16,5,971,21.51,15.77,1.245,78.7,82.53,2025-10-25
401,12,251,17,3,2853,24.14,16.71,0.671,59.79,69.52,2025-07-29
402,123,185,12,3,2398,23.27,12.44,0.889,75.97,33.58,2025-08-12
403,134,103,7,1,1484,18.52,13.24,0.861,57.61,49.99,2025-08-10
404,236,361,25,2,1411,15.8,16.63,1.26,43.3,86.55,2025-08-31
405,57,324,22,1,90,25.34,22.81,0.878,53.35,84.69,2025-07-02
406,255,67,5,1,551,28.95,19.9,1.569,46.62,93.86,2025-08-20
407,271,357,25,2,2444,24.95,35.65,0.991,71.01,49.32,2025-10-24
408,126,12,1,4,294,20.67,25.6,1.427,71.59,61.61,2025-09-07
409,41,387,27,1,2500,24.1,23.8,1.271,24.42,95.14,2025-08-28
410,212,349,24,4,912,20.94,20.31,1.26,46.02,64.57,2025-08-06
411,60,61,4,4,1175,31.49,25.55,0.969,40.86,41.44,2025-09-29
412,109,380,26,3,1024,14.98,23.74,0.992,39.48,33.17,2025-08-18
413,154,415,28,2,1122,22.33,23.07,1.162,73.44,95.28,2025-07-26
414,242,354,24,4,1861,14.8,21.24,1.594,91.57,61.94,2025-07-25
415,171,427,29,1,940,30.51,23.32,1.637,70.77,32.04,2025-08-28
416,300,33,3,2,223,22.79,14.31,0.874,73.29,55.87,2025-10-01
417,223,269,18,5,19,30.93,27.61,0.089,50.83,77.62,2025-10-24
418,205,4,1,4,2491,17.78,18.92,2.034,88.2,66.78,2025-09-20
419,61,71,5,1,2660,29.62,22.25,0.914,71.65,79.45,2025-07-31
420,280,403,28,2,1852,25.3,24.84,0.663,54.88,93.98,2025-07-09
421,6,363,25,2,18,23.21,21.32,1.713,92.88,87.67,2025-09-04
422,44,208,14,4,739,31.17,20.34,1.108,55.34,68.15,2025-09-12
423,195,436,30,2,742,20.61,29.19,0.441,40.86,93.13,2025-09-26
424,175,165,11,2,2022,31.5,28.19,1.051,74.3,44.9,2025-09-30
425,213,404,28,2,776,25.7,20.62,1.231,34.27,65.32,2025-10-04
426,197,358,25,2,1712,20.98,26.07,0.618,63.93,98.51,2025-07-20
427,65,22,2,4,1586,35.79,16.43,0.034,78.72,30.83,2025-09-03
428,67,252,17,3,1225,13.81,11.95,1.51,39.07,73.78,2025-08-13
429,111,89,6,1,207,26.39,25.87,0.83,64.39,58.12,2025-07-17
430,272,385,26,3,1862,24.78,13.45,0.88,46.32,63.83,2025-09-02
431,132,257,18,5,2325,26.7,11.12,0.489,54.97,69.34,2025-07-05
432,226,279,19,5,776,38.1,13.21,0.523,37.38,99.28,2025-08-10
433,85,435,30,2,1922,25.43,20.34,0.231,61.75,77.62,2025-08-22
434,219,164,11,2,1249,22.49,36.3,1.318,45.99,51.49,2025-10-22
435,141,314,21,1,2363,23.29,19.37,1.254,61.95,80.77,2025-08-23
436,108,376,26,3,233,17.21,10.1,1.433,52.26,97.36,2025-08-16
437,72,32,3,2,2831,23.31,20.92,0.882,72.88,69.15,2025-09-11
438,37,58,4,4,1074,9.14,15.74,0.986,76.6,96.59,2025-09-16
439,103,275,19,5,620,26.79,27.78,1.264,37.81,98.21,2025-09-02
440,116,189,13,5,2078,28.04,35.51,1.886,100.0,79.17,2025-08-31
441,77,222,15,4,75,21.25,24.29,0.9,70.81,35.41,2025-07-28
442,70,326,22,1,717,14.98,21.49,0.829,51.74,77.5,2025-09-01
443,216,98,7,1,1039,14.9,27.9,0.727,64.21,45.51,2025-08-25
444,78,291,20,1,847,27.2,21.34,1.782,83.98,90.41,2025-08-20
445,278,325,22,1,2034,26.83,13.78,1.202,3.88,34.4,2025-08-03
446,161,229,16,5,870,14.13,22.54,1.169,21.27,35.41,2025-08-30
447,5,202,13,5,936,12.79,15.24,0.27,65.68,48.4,2025-09-18
448,126,12,1,4,9,20.15,19.98,1.495,51.51,32.99,2025-09-11
449,213,404,28,2,470,35.51,7.9,0.842,56.29,43.94,2025-09-19
450,98,419,29,1,2335,16.79,22.2,0.985,42.09,73.6,2025-08-02
451,278,325,22,1,1520,14.17,29.58,1.387,72.17,45.03,2025-07-08
452,112,138,9,2,2234,18.06,20.76,2.373,34.09,61.29,2025-10-16
453,81,170,11,2,2396,24.38,22.42,1.168,65.03,89.05,2025-10-25
454,106,241,17,3,1549,22.97,26.63,1.359,57.31,60.76,2025-07-22
455,287,350,24,4,461,24.31,38.12,1.174,23.5,57.32,2025-07-12
456,100,42,3,2,1403,20.82,15.77,0.769,47.2,44.03,2025-10-28
457,72,32,3,2,1413,22.26,24.21,1.221,65.88,89.62,2025-08-01
458,185,200,13,5,966,17.73,19.77,1.357,38.96,46.36,2025-08-30
459,123,185,12,3,282,16.45,19.23,0.889,44.37,79.9,2025-09-13
460,3,319,22,1,2239,23.69,40.0,1.12,58.77,67.39,2025-09-28
461,272,385,26,3,814,24.56,18.69,0.655,60.41,94.37,2025-09-05
462,287,350,24,4,1423,27.04,20.14,1.361,62.43,88.27,2025-07-15
463,191,313,21,1,370,29.0,27.18,0.656,46.96,82.46,2025-08-19
464,218,14,1,4,2864,38.0,22.38,1.554,49.66,99.98,2025-07-16
465,93,62,4,4,2678,25.33,30.18,0.923,59.92,38.19,2025-09-14
466,254,289,19,5,2311,31.2,21.67,0.677,60.23,63.87,2025-10-10
467,36,21,2,4,900,13.95,18.95,1.392,41.11,55.57,2025-10-16
468,188,96,6,1,2616,27.18,18.71,1.204,56.02,64.75,2025-10-10
469,206,113,8,4,1713,23.01,24.19,0.976,52.47,72.06,2025-09-25
470,11,105,7,1,454,22.43,26.33,1.398,58.41,61.76,2025-09-07
471,26,88,6,1,1614,23.83,11.84,1.294,22.27,30.87,2025-07-22
472,190,258,18,5,932,32.26,20.5,0.456,35.28,36.44,2025-10-11
473,50,292,20,1,197,21.67,26.51,1.252,37.18,49.01,2025-10-20
474,59,217,15,4,2474,20.18,31.82,0.721,85.47,52.49,2025-08-26
475,300,33,3,2,553,20.12,16.59,0.95,70.03,46.73,2025-10-16
476,60,61,4,4,2363,14.14,17.45,0.282,46.8,71.49,2025-08-14
477,2,295,20,1,2692,23.41,29.81,1.555,70.42,99.26,2025-08-17
478,28,399,28,2,2464,20.67,12.07,0.669,35.86,68.26,2025-09-16
479,153,266,18,5,2843,21.89,26.56,0.46,93.18,64.59,2025-08-17
480,71,271,18,5,2119,18.5,24.7,1.572,54.58,72.31,2025-07-25
481,274,48,4,4,2056,25.86,19.54,0.756,40.75,32.4,2025-09-01
482,119,27,2,4,2601,17.76,24.44,1.623,77.61,33.95,2025-07-11
483,121,50,4,4,2540,15.25,10.41,0.497,32.72,33.04,2025-07-09
484,176,366,25,2,1230,19.0,13.99,1.193,87.54,33.74,2025-08-07
485,171,427,29,1,928,21.54,9.59,1.893,61.29,48.33,2025-09-02
486,173,86,6,1,2361,22.45,17.84,1.252,41.97,87.57,2025-10-22
487,136,145,10,1,2341,31.41,30.54,1.79,62.86,81.07,2025-08-19
488,45,320,22,1,2707,22.85,20.06,0.883,79.04,31.33,2025-07-06
489,274,48,4,4,1848,25.81,18.41,0.989,35.52,77.17,2025-07-17
490,116,189,13,5,180,15.2,19.81,0.126,44.74,63.67,2025-07-20
491,121,50,4,4,379,29.98,23.32,1.384,45.79,57.02,2025-08-02
492,44,208,14,4,292,15.84,20.39,0.652,49.9,82.24,2025-08-20
493,95,55,4,4,138,31.41,21.53,1.499,46.18,89.96,2025-10-15
494,260,303,20,1,1683,28.13,27.68,0.426,48.59,53.05,2025-10-28
495,291,323,22,1,1443,22.42,14.39,0.432,61.97,78.18,2025-09-08
496,189,152,10,1,2346,26.4,28.42,0.79,35.62,58.15,2025-07-21
497,2,295,20,1,2585,29.26,16.57,1.942,88.63,90.23,2025-09-23
498,159,272,19,5,2850,21.3,25.48,1.616,59.25,86.06,2025-07-16
499,257,178,12,3,585,31.34,20.72,1.378,80.77,38.97,2025-07-10
500,225,283,19,5,1847,23.1,21.71,1.075,14.82,71.43,2025-09-26
501,130,187,12,3,2291,26.6,21.64,2.343,56.17,40.9,2025-09-30
502,87,140,9,2,2695,23.6,16.31,1.209,62.53,100.0,2025-08-27
503,85,435,30,2,2154,33.12,17.53,1.374,81.46,47.96,2025-09-24
504,199,413,28,2,912,26.07,9.57,1.533,72.16,89.54,2025-08-06
505,158,215,15,4,1846,23.12,15.33,1.396,46.52,78.02,2025-08-07
506,58,356,25,2,76,24.93,29.98,1.049,55.69,45.1,2025-09-11
507,81,170,11,2,2503,32.37,21.34,1.083,48.71,90.62,2025-08-18
508,172,51,4,4,1597,20.15,18.6,2.223,27.49,34.52,2025-09-01
509,127,437,30,2,1943,36.56,18.65,0.728,68.39,50.44,2025-07-19
510,102,17,2,4,883,36.5,19.29,1.364,58.77,51.67,2025-08-10
511,108,376,26,3,1244,33.55,10.82,1.225,67.67,32.95,2025-09-02
512,237,158,10,1,2040,47.19,28.03,1.405,41.75,34.07,2025-07-21
513,276,121,8,4,897,21.35,22.43,0.648,75.5,74.42,2025-09-19
514,210,299,20,1,1015,12.39,20.98,0.714,62.43,91.62,2025-08-22
515,224,311,21,1,277,24.82,36.84,0.712,67.8,65.46,2025-07-05
516,26,88,6,1,2587,26.64,18.43,0.71,59.38,60.79,2025-08-02
517,92,176,12,3,1390,25.14,20.65,1.73,72.9,89.42,2025-10-16
518,135,256,17,3,1424,17.81,24.54,1.446,64.45,84.84,2025-07-25
519,165,286,19,5,1227,28.24,19.89,0.667,62.56,37.53,2025-09-15
520,298,316,22,1,2538,16.3,16.54,0.605,56.77,31.34,2025-08-03
521,55,54,4,4,2168,21.02,24.47,1.771,31.02,37.64,2025-09-03
522,85,435,30,2,1737,27.28,17.41,0.724,43.81,88.61,2025-07-19
523,195,436,30,2,1526,14.83,31.06,0.359,42.16,37.91,2025-10-26
524,184,398,28,2,17,26.02,26.76,0.757,63.89,80.45,2025-08-18
525,164,3,1,4,1884,22.66,17.82,0.172,71.13,86.56,2025-08-15
526,289,345,23,4,309,12.76,12.15,0.645,35.15,65.6,2025-08-14
527,27,442,30,2,32,24.45,15.14,0.734,93.32,73.42,2025-07-08
528,14,144,10,1,2558,32.46,25.18,0.785,37.6,49.74,2025-09-24
529,134,103,7,1,2450,28.29,24.67,1.048,70.37,72.1,2025-09-22
530,143,332,23,4,892,15.07,20.29,1.094,61.35,36.88,2025-10-09
531,90,428,29,1,2880,18.72,10.28,0.412,36.35,62.3,2025-08-21
532,75,432,30,2,2010,19.28,20.89,0.429,88.2,94.2,2025-09-18
533,42,230,16,5,1708,32.0,17.09,1.372,75.31,35.17,2025-07-21
534,187,267,18,5,1589,24.35,15.36,2.095,36.58,63.23,2025-10-06
535,217,235,16,5,1900,18.25,26.82,0.396,46.36,70.66,2025-09-13
536,248,34,3,2,634,20.06,17.18,0.2,23.08,91.87,2025-08-27
537,86,367,26,3,2674,31.1,20.87,1.256,52.19,64.26,2025-10-22
538,58,356,25,2,1257,30.3,24.78,0.872,73.41,83.6,2025-10-24
539,83,390,27,1,1763,32.37,16.45,2.073,9.92,30.1,2025-07-01
540,193,259,18,5,1036,22.49,19.39,1.355,57.22,38.12,2025-07-05
541,252,221,15,4,828,22.83,29.21,1.851,57.66,41.26,2025-08-29
542,159,272,19,5,1585,14.27,21.59,1.502,53.54,31.13,2025-07-19
543,213,404,28,2,2371,13.57,26.54,1.418,72.65,37.93,2025-08-30
544,154,415,28,2,585,15.99,25.63,0.498,82.6,50.39,2025-07-17
545,233,46,3,2,2581,11.76,20.62,1.782,53.7,61.03,2025-08-25
546,97,56,4,4,838,34.67,20.11,0.451,32.94,61.11,2025-09-13
547,73,372,26,3,1894,17.31,27.87,0.387,53.76,83.58,2025-07-20
548,278,325,22,1,969,17.05,26.58,1.466,67.1,54.39,2025-09-15
549,140,107,7,1,1580,18.31,18.99,1.765,75.91,94.4,2025-09-03
550,25,191,13,5,413,34.39,25.4,0.838,42.52,99.54,2025-07-16
551,115,136,9,2,1899,21.85,20.37,1.693,83.72,89.4,2025-08-24
552,92,176,12,3,104,33.05,26.62,1.407,66.45,52.92,2025-09-05
553,217,235,16,5,1387,18.23,30.17,0.944,50.47,35.14,2025-09-06
554,300,33,3,2,1801,17.93,15.32,0.258,48.29,80.54,2025-09-06
555,165,286,19,5,2442,29.79,12.78,0.426,76.28,61.42,2025-08-29
556,121,50,4,4,679,26.82,22.82,0.585,24.22,50.48,2025-10-13
557,110,240,17,3,1323,19.46,20.87,1.665,58.87,78.64,2025-10-18
558,100,42,3,2,654,26.37,20.06,1.072,64.28,33.35,2025-08-17
559,24,408,28,2,1862,20.77,23.45,0.898,99.7,31.94,2025-09-09
560,21,411,28,2,296,19.27,28.17,1.135,82.33,99.55,2025-08-14
561,168,26,2,4,158,21.79,15.99,1.83,67.51,50.75,2025-07-15
562,206,113,8,4,1708,30.04,29.04,0.38,79.09,88.33,2025-09-25
563,88,118,8,4,173,28.95,18.54,1.36,57.59,53.01,2025-07-27
564,273,60,4,4,1953,17.93,23.2,1.22,61.34,45.8,2025-08-06
565,244,369,26,3,2687,14.1,20.32,1.331,73.73,92.95,2025-08-04
566,26,88,6,1,1851,34.7,16.74,1.664,85.64,34.86,2025-10-06
567,254,289,19,5,904,18.04,17.04,1.31,81.62,91.02,2025-08-16
568,182,355,25,2,2646,30.59,15.76,0.719,63.58,52.13,2025-08-16
569,17,166,11,2,1625,14.62,17.24,1.013,54.44,77.13,2025-10-24
570,105,233,16,5,593,18.3,18.7,0.999,59.06,52.93,2025-09-15
571,21,411,28,2,1210,14.53,23.53,2.056,43.76,77.67,2025-10-08
572,78,291,20,1,2030,29.25,25.09,1.619,24.31,98.85,2025-09-22
573,81,170,11,2,2274,25.86,32.71,2.012,48.77,45.9,2025-08-31
574,90,428,29,1,1561,16.37,19.05,1.974,5.11,52.52,2025-08-08
575,281,210,14,4,1145,19.59,20.75,3.023,77.2,39.96,2025-08-14
576,43,156,10,1,984,19.58,26.72,1.3,73.81,85.25,2025-09-27
577,216,98,7,1,305,20.46,17.48,2.192,56.48,54.92,2025-10-15
578,42,230,16,5,622,21.81,26.7,0.19,60.61,57.65,2025-09-03
579,126,12,1,4,563,17.75,20.3,0.154,64.42,48.07,2025-07-03
580,155,305,20,1,2732,29.56,24.46,0.377,24.77,33.61,2025-08-17
581,41,387,27,1,1587,21.13,28.87,1.507,33.78,89.72,2025-10-08
582,23,102,7,1,2429,26.94,14.6,1.87,44.5,78.58,2025-08-14
583,75,432,30,2,1527,14.38,26.68,2.284,76.95,72.87,2025-09-20
584,115,136,9,2,1239,30.68,21.83,1.538,28.04,62.18,2025-10-19
585,158,215,15,4,265,19.74,26.57,1.773,67.83,97.57,2025-07-12
586,100,42,3,2,924,15.06,11.42,2.047,79.47,77.28,2025-07-16
587,273,60,4,4,1617,32.77,24.83,0.78,58.17,72.58,2025-08-28
588,137,388,27,1,533,13.02,34.02,1.29,96.7,86.93,2025-09-27
589,94,151,10,1,1766,23.17,30.13,1.297,49.25,34.71,2025-10-03
590,2,295,20,1,1618,21.44,29.0,1.515,36.18,99.49,2025-10-06
591,260,303,20,1,2355,23.03,21.86,0.242,70.26,99.85,2025-09-24
592,112,138,9,2,1924,35.93,23.8,1.647,32.21,56.92,2025-08-06
593,45,320,22,1,23,40.08,16.29,0.534,32.31,46.18,2025-07-26
594,297,375,26,3,568,14.93,17.04,0.586,52.6,88.39,2025-10-18
595,133,429,29,1,1101,12.04,15.85,1.39,51.69,70.52,2025-10-24
596,275,290,19,5,2727,36.74,20.37,1.483,87.93,34.06,2025-09-30
597,104,212,14,4,2528,26.96,20.74,0.866,90.69,39.17,2025-07-25
598,175,165,11,2,1356,29.64,20.27,1.582,76.07,76.76,2025-07-08
599,133,429,29,1,563,29.95,22.3,1.206,80.18,71.64,2025-10-06
600,33,205,14,4,1738,23.11,13.55,1.057,50.43,72.99,2025-09-05
601,82,197,13,5,1327,25.61,18.84,1.141,62.13,89.41,2025-10-16
602,292,77,5,1,218,28.76,20.07,1.31,67.11,71.98,2025-10-05
603,172,51,4,4,2677,28.78,20.75,0.385,49.84,31.37,2025-08-06
604,205,4,1,4,1339,28.37,16.61,1.776,61.02,98.44,2025-09-21
605,50,292,20,1,2107,13.24,30.49,1.255,39.44,89.7,2025-07-09
606,287,350,24,4,2758,15.44,23.56,2.119,57.36,60.63,2025-08-17
607,83,390,27,1,1996,32.7,12.01,1.26,60.36,35.17,2025-07-16
608,55,54,4,4,69,24.82,11.59,1.781,59.63,91.13,2025-09-08
609,101,365,25,2,936,21.86,21.32,1.41,59.99,78.48,2025-07-27
610,226,279,19,5,463,34.86,23.4,0.538,17.07,56.62,2025-09-17
611,206,113,8,4,1965,29.39,13.83,1.665,58.07,49.82,2025-10-22
612,287,350,24,4,2296,12.93,26.37,0.1,44.28,93.17,2025-09-04
613,73,372,26,3,1183,23.29,18.79,1.171,53.87,75.21,2025-07-05
614,118,175,12,3,2480,27.76,24.77,0.909,80.01,58.4,2025-10-02
615,252,221,15,4,824,30.24,20.86,1.485,66.16,84.5,2025-09-01
616,65,22,2,4,1431,23.61,14.74,1.397,50.76,87.32,2025-07-12
617,246,368,26,3,1132,19.92,21.8,1.105,76.27,48.78,2025-10-13
618,124,441,30,2,174,30.07,31.48,1.241,48.4,41.81,2025-10-23
619,23,102,7,1,2706,33.34,15.07,1.307,67.86,73.0,2025-08-22
620,178,63,4,4,1225,38.35,32.82,1.398,61.1,89.81,2025-10-16
621,86,367,26,3,256,34.14,24.59,0.935,40.76,46.01,2025-10-28
622,167,392,27,1,164,28.32,21.12,1.752,66.39,62.39,2025-09-05
623,288,43,3,2,2346,21.12,24.94,1.524,7.93,50.32,2025-10-11
624,279,167,11,2,2762,22.45,12.86,1.221,71.58,94.4,2025-07-01
625,107,122,8,4,2821,23.31,24.91,1.16,43.37,34.12,2025-10-08
626,242,354,24,4,1268,26.66,22.01,1.144,60.78,72.45,2025-09-29
627,114,203,13,5,1572,17.64,17.62,0.78,42.33,60.31,2025-10-14
628,170,402,28,2,2739,14.65,22.69,1.265,61.29,30.15,2025-09-22
629,176,366,25,2,1680,14.14,22.44,0.953,59.04,73.21,2025-09-10
630,288,43,3,2,286,26.34,26.11,1.78,43.23,84.48,2025-09-09
631,162,78,5,1,1767,12.55,13.11,1.49,63.03,68.68,2025-07-24
632,217,235,16,5,2224,21.74,32.17,1.462,38.61,55.04,2025-09-05
633,42,230,16,5,658,29.16,27.09,0.142,32.92,46.23,2025-08-30
634,200,117,8,4,79,31.84,19.88,1.991,68.17,60.47,2025-08-26
635,140,107,7,1,120,18.54,13.18,1.197,86.04,36.27,2025-09-07
636,98,419,29,1,631,14.88,26.87,1.131,49.27,55.76,2025-07-07
637,44,208,14,4,522,21.31,20.34,1.754,40.75,58.69,2025-09-22
638,21,411,28,2,1585,38.29,23.04,1.403,55.47,35.56,2025-10-01
639,169,312,21,1,2851,19.54,20.79,0.695,43.1,93.32,2025-08-25
640,112,138,9,2,2789,20.67,23.37,1.862,72.3,35.04,2025-08-26
641,79,114,8,4,2307,12.82,18.99,1.278,68.69,69.93,2025-07-18
642,186,206,14,4,2239,27.34,25.67,1.697,31.47,78.28,2025-10-02
643,5,202,13,5,1484,32.15,30.43,1.581,66.21,99.91,2025-07-09
644,78,291,20,1,648,22.11,22.43,1.165,42.58,43.09,2025-08-15
645,123,185,12,3,2583,23.59,22.81,0.299,57.58,58.31,2025-08-31
646,38,370,26,3,1801,22.51,18.73,0.548,24.59,78.23,2025-07-26
647,178,63,4,4,2033,33.58,20.73,2.389,71.04,77.95,2025-08-26
648,211,95,6,1,2546,24.78,20.77,0.641,79.21,72.36,2025-07-25
649,175,165,11,2,1899,18.62,19.17,1.375,72.53,70.99,2025-08-30
650,216,98,7,1,1161,20.71,22.82,0.059,38.67,81.0,2025-07-18
651,231,340,23,4,217,21.43,29.44,1.036,61.43,90.33,2025-10-22
652,52,351,24,4,648,11.91,22.57,1.619,54.7,80.0,2025-10-03
653,122,234,16,5,647,27.59,23.44,0.9,53.42,57.95,2025-07-29
654,188,96,6,1,318,14.37,9.97,1.114,44.69,33.74,2025-09-07
655,39,40,3,2,2185,22.77,15.94,0.058,26.07,56.92,2025-09-05
656,238,25,2,4,1532,20.5,23.19,1.412,61.73,60.23,2025-10-10
657,273,60,4,4,2470,21.5,31.26,1.106,80.07,73.7,2025-09-20
658,2,295,20,1,586,32.73,19.14,1.837,55.81,35.09,2025-07-23
659,82,197,13,5,2012,31.45,27.2,1.489,80.53,93.93,2025-09-26
660,111,89,6,1,2743,25.05,40.0,1.37,95.1,38.98,2025-08-07
661,221,278,19,5,2313,31.13,19.43,1.578,43.58,52.38,2025-09-21
662,43,156,10,1,2466,12.31,33.72,1.577,26.07,83.25,2025-10-15
663,218,14,1,4,1921,19.82,28.65,0.333,56.34,49.91,2025-09-09
664,11,105,7,1,1653,17.19,23.15,0.272,66.08,47.71,2025-08-07
665,140,107,7,1,1835,20.47,28.59,0.748,11.01,83.56,2025-08-14
666,252,221,15,4,1552,33.14,24.32,1.452,38.15,85.33,2025-08-16
667,41,387,27,1,23,29.18,18.9,1.405,43.58,79.88,2025-07-28
668,57,324,22,1,1722,10.77,22.15,1.423,86.45,31.83,2025-07-16
669,196,406,28,2,144,26.63,23.05,0.912,31.95,83.06,2025-07-20
670,204,47,3,2,1242,23.69,31.02,0.071,43.1,32.56,2025-10-24
671,250,277,19,5,475,18.75,14.11,1.1,41.46,51.27,2025-08-02
672,127,437,30,2,1700,31.13,26.84,0.536,34.78,52.65,2025-08-08
673,44,208,14,4,1653,15.51,21.78,0.878,58.92,91.17,2025-08-30
674,276,121,8,4,2552,31.32,20.17,1.096,46.22,95.16,2025-10-28
675,246,368,26,3,2437,26.8,17.17,1.326,61.74,49.67,2025-08-19
676,77,222,15,4,723,21.22,16.56,1.656,36.01,68.16,2025-09-04
677,229,438,30,2,1300,20.23,26.2,0.909,69.17,35.6,2025-08-09
678,177,23,2,4,2293,29.26,23.87,0.781,42.36,88.27,2025-08-24
679,108,376,26,3,2371,33.72,26.55,0.099,37.45,43.4,2025-07-22
680,265,391,27,1,2368,25.45,19.93,0.204,73.59,77.23,2025-10-19
681,109,380,26,3,1732,24.18,25.55,0.768,43.02,38.44,2025-08-18
682,138,29,2,4,2032,18.55,14.29,1.608,48.52,74.49,2025-07-22
683,91,330,23,4,271,17.27,15.86,0.257,55.41,66.43,2025-08-31
684,143,332,23,4,1025,20.88,24.81,0.748,58.68,33.79,2025-09-19
685,203,124,8,4,257,8.07,21.09,0.764,77.66,59.35,2025-07-04
686,154,415,28,2,1166,34.5,24.25,1.318,55.08,69.3,2025-09-07
687,168,26,2,4,102,24.76,11.59,0.785,48.56,90.25,2025-09-26
688,186,206,14,4,1731,26.87,16.29,1.381,68.76,92.87,2025-07-05
689,7,201,13,5,2575,29.99,17.87,0.38,46.4,52.68,2025-07-04
690,8,384,26,3,825,23.48,15.25,1.563,70.89,67.86,2025-08-17
691,225,283,19,5,2140,14.38,27.33,1.717,52.75,55.37,2025-10-27
692,200,117,8,4,2290,32.62,22.27,2.672,77.22,31.4,2025-07-16
693,135,256,17,3,1276,23.27,19.09,0.705,62.29,50.55,2025-09-27
694,80,137,9,2,1382,18.82,19.65,1.431,59.62,71.48,2025-10-27
695,211,95,6,1,1731,22.04,16.94,2.417,71.42,86.68,2025-07-30
696,29,405,28,2,636,25.22,14.18,0.821,38.58,49.55,2025-07-12
697,109,380,26,3,643,12.06,20.5,0.847,71.23,45.35,2025-10-26
698,144,433,30,2,1048,21.8,23.93,1.135,60.05,45.05,2025-07-26
699,64,280,19,5,1736,17.67,12.59,1.588,71.99,56.51,2025-09-15
700,44,208,14,4,1591,27.71,13.8,0.447,87.68,33.88,2025-09-08
