YieldRecordID,FieldID,FarmID,RegionID,CropID,SeasonID,DateTimeID,AreaHectares,YieldTonnes,YieldPerHectare,MoisturePct,Grade,CreatedDate
350,259,18,5,5,1,1721,3.89,5.842,1.502,13.94,A,2025-08-08
351,9,1,4,8,3,2516,5.4,6.387,1.183,13.32,A,2025-07-17
352,177,12,3,7,1,1502,1.71,2.287,1.337,14.03,A,2025-07-13
353,334,23,4,5,2,2593,5.23,9.865,1.886,11.72,B,2025-08-18
354,342,23,4,1,1,910,2.97,7.611,2.563,15.95,A,2025-08-06
355,183,12,3,5,3,1018,11.46,0.644,0.056,7.32,B,2025-08-16
356,242,17,3,4,3,185,7.28,4.71,0.647,10.85,A,2025-09-12
357,104,7,1,7,2,1290,2.12,11.922,5.624,9.41,A,2025-08-26
358,266,18,5,6,2,547,4.68,7.976,1.704,14.8,B,2025-07-24
359,213,15,4,5,3,1596,1.3,6.561,5.047,16.45,A,2025-09-13
360,293,20,1,3,1,503,6.23,6.64,1.066,11.59,C,2025-09-01
361,60,4,4,3,3,1925,2.21,8.88,4.018,14.63,A,2025-10-04
362,362,25,2,8,2,2126,6.13,15.008,2.448,11.27,B,2025-07-02
363,323,22,1,8,1,2554,7.63,3.009,0.394,15.57,B,2025-07-12
364,212,14,4,2,3,1515,11.37,2.999,0.264,11.54,C,2025-09-18
365,233,16,5,7,3,484,11.25,5.534,0.492,10.38,A,2025-10-04
366,127,9,2,8,2,2011,2.33,2.118,0.909,13.57,A,2025-10-23
367,158,10,1,3,2,1978,6.15,3.136,0.51,8.08,C,2025-09-13
368,76,5,1,2,3,1849,6.07,4.77,0.786,13.61,A,2025-07-24
369,368,26,3,6,2,2131,4.0,8.494,2.124,17.18,A,2025-10-12
370,245,17,3,1,2,1047,10.79,5.566,0.516,14.71,B,2025-08-19
371,187,12,3,5,1,563,4.05,1.447,0.357,14.18,B,2025-07-10
372,160,11,2,6,2,901,10.79,6.431,0.596,6.97,B,2025-07-23
373,59,4,4,2,3,640,10.41,3.149,0.302,13.11,A,2025-07-06
374,355,25,2,1,2,1911,9.88,6.37,0.645,12.83,B,2025-09-08
375,360,25,2,4,1,892,3.34,1.497,0.448,14.53,A,2025-10-27
376,387,27,1,8,1,2705,6.6,4.651,0.705,12.02,B,2025-09-11
377,391,27,1,7,2,476,11.52,9.229,0.801,17.41,A,2025-10-17
378,309,21,1,7,1,2111,8.44,2.846,0.337,12.36,B,2025-09-03
379,416,29,1,7,1,1698,6.2,2.573,0.415,16.18,B,2025-09-14
380,83,6,1,1,1,2190,6.21,12.858,2.071,10.13,A,2025-07-29
381,332,23,4,1,2,992,7.74,8.471,1.094,13.67,B,2025-10-24
382,322,22,1,5,2,1520,5.05,2.925,0.579,13.17,A,2025-10-27
383,259,18,5,2,1,2174,5.0,4.793,0.959,15.17,B,2025-08-05
384,291,20,1,3,2,1607,0.63,5.745,9.119,9.69,C,2025-08-09
385,246,17,3,6,3,1979,11.51,7.131,0.62,15.91,A,2025-10-06
386,363,25,2,3,2,1348,11.38,2.563,0.225,14.21,A,2025-07-03
387,66,4,4,2,3,2782,1.21,9.095,7.517,18.48,B,2025-10-06
388,29,2,4,7,2,1838,8.86,5.752,0.649,16.71,A,2025-10-18
389,53,4,4,3,2,83,2.96,2.073,0.7,11.3,B,2025-08-16
390,229,16,5,7,1,1264,11.72,3.957,0.338,18.9,B,2025-09-26
391,339,23,4,5,1,1468,8.81,3.857,0.438,14.45,A,2025-08-06
392,191,13,5,1,2,2579,3.58,6.049,1.69,8.39,B,2025-10-03
393,78,5,1,8,2,846,8.9,2.976,0.334,6.0,B,2025-07-09
394,415,28,2,7,1,755,4.88,5.769,1.182,11.14,A,2025-07-16
395,103,7,1,2,1,1983,3.89,5.875,1.51,6.0,B,2025-10-14
396,113,8,4,6,2,2069,11.13,7.16,0.643,15.73,A,2025-07-07
397,190,13,5,2,2,2759,2.73,4.055,1.485,9.88,C,2025-07-26
398,193,13,5,3,2,917,7.78,3.616,0.465,15.38,A,2025-08-06
399,182,12,3,4,2,493,3.63,2.684,0.739,11.63,C,2025-09-13
400,171,11,2,3,1,2194,3.93,8.218,2.091,12.62,B,2025-09-29
401,63,4,4,1,3,559,7.95,4.423,0.556,13.99,A,2025-08-13
402,13,1,4,2,3,1072,1.11,2.429,2.188,12.01,A,2025-09-23
403,365,25,2,2,3,1032,10.65,7.881,0.74,10.67,A,2025-09-11
404,407,28,2,6,1,1032,10.37,6.29,0.607,8.22,A,2025-08-01
405,360,25,2,4,3,2626,2.03,6.981,3.439,10.24,B,2025-09-09
406,389,27,1,1,3,1049,4.7,3.613,0.769,12.18,A,2025-07-11
407,291,20,1,1,2,731,4.3,3.797,0.883,10.33,A,2025-09-07
408,268,18,5,6,3,908,7.34,6.301,0.858,8.34,A,2025-07-14
409,212,14,4,7,2,543,4.28,7.058,1.649,14.93,C,2025-07-29
410,337,23,4,2,1,2470,10.6,12.081,1.14,9.49,A,2025-08-23
411,381,26,3,1,3,981,6.9,4.259,0.617,14.21,B,2025-08-01
412,306,21,1,6,2,352,10.38,5.345,0.515,9.78,B,2025-10-28
413,173,12,3,5,2,669,3.04,11.26,3.704,7.08,C,2025-07-08
414,155,10,1,3,1,1271,11.2,2.782,0.248,10.97,A,2025-07-06
415,146,10,1,6,3,2620,8.19,3.949,0.482,12.8,A,2025-08-16
416,33,3,2,7,2,1887,3.74,4.543,1.215,9.53,B,2025-09-12
417,112,8,4,3,1,2834,10.06,4.834,0.481,15.87,C,2025-07-29
418,337,23,4,6,1,1817,10.5,4.98,0.474,13.66,A,2025-07-17
419,148,10,1,4,2,2473,8.89,3.041,0.342,16.44,A,2025-07-10
420,285,19,5,7,3,2753,8.38,2.369,0.283,8.51,A,2025-07-27
421,217,15,4,2,1,2379,7.89,4.187,0.531,16.63,C,2025-09-05
422,226,15,4,5,1,2791,6.28,3.927,0.625,17.9,A,2025-10-25
423,197,13,5,4,2,625,10.6,5.692,0.537,13.31,B,2025-07-08
424,135,9,2,1,3,734,5.83,7.19,1.233,11.57,C,2025-10-24
425,413,28,2,4,1,2533,2.37,2.165,0.914,13.6,A,2025-07-22
426,418,29,1,5,3,1461,6.0,7.91,1.318,11.9,B,2025-08-14
427,430,30,2,3,1,1056,9.65,4.327,0.448,14.68,A,2025-08-25
428,428,29,1,8,1,433,6.1,2.128,0.349,15.24,C,2025-08-04
429,368,26,3,1,1,378,2.42,5.906,2.44,16.66,A,2025-08-07
430,401,28,2,8,1,689,10.86,7.279,0.67,9.6,B,2025-09-26
431,247,17,3,4,2,144,7.91,4.35,0.55,14.74,A,2025-07-22
432,86,6,1,5,3,114,6.96,1.652,0.237,11.83,B,2025-09-23
433,42,3,2,5,1,2483,6.62,3.684,0.556,13.01,A,2025-08-08
434,69,5,1,3,1,360,7.58,2.071,0.273,14.35,B,2025-07-15
435,422,29,1,7,3,612,9.05,4.172,0.461,10.61,B,2025-10-10
436,56,4,4,7,1,2151,1.21,7.493,6.193,20.0,A,2025-08-02
437,234,16,5,8,1,339,2.44,9.18,3.762,12.21,A,2025-07-14
438,423,29,1,2,1,1531,10.34,2.013,0.195,16.44,C,2025-08-02
439,311,21,1,7,3,1175,11.96,5.867,0.491,7.92,B,2025-10-12
440,102,7,1,2,3,2065,3.16,3.278,1.037,16.72,B,2025-09-11
441,59,4,4,5,2,538,8.25,2.435,0.295,12.33,A,2025-09-18
442,217,15,4,4,3,1914,1.77,5.004,2.827,10.49,A,2025-07-30
443,214,15,4,5,1,2428,6.21,3.409,0.549,8.35,B,2025-09-12
444,239,17,3,1,2,406,3.3,6.017,1.823,13.57,A,2025-10-19
445,242,17,3,5,3,2799,7.21,4.67,0.648,12.83,A,2025-10-07
446,210,14,4,3,2,2879,7.3,1.907,0.261,10.41,B,2025-07-19
447,239,17,3,2,1,1027,5.15,3.727,0.724,9.19,B,2025-09-14
448,365,25,2,2,3,2742,8.14,3.379,0.415,11.48,C,2025-07-02
449,18,2,4,3,3,715,4.53,2.548,0.562,14.23,B,2025-10-01
450,157,10,1,7,2,581,3.1,2.55,0.823,12.34,B,2025-08-29
451,232,16,5,2,1,2178,11.96,2.487,0.208,11.64,A,2025-07-08
452,13,1,4,6,3,2537,10.24,7.046,0.688,13.43,B,2025-10-28
453,236,16,5,1,3,1724,9.0,3.451,0.383,12.77,B,2025-07-06
454,328,23,4,2,2,1649,2.28,4.808,2.109,11.59,A,2025-08-07
455,9,1,4,5,3,1751,11.45,6.019,0.526,14.62,A,2025-09-04
456,60,4,4,5,1,303,5.43,4.611,0.849,11.68,A,2025-07-02
457,390,27,1,3,1,1145,5.06,2.145,0.424,17.94,A,2025-09-21
458,379,26,3,3,2,443,11.59,10.163,0.877,8.1,A,2025-10-23
459,134,9,2,1,2,530,10.18,4.757,0.467,8.3,B,2025-09-15
460,378,26,3,5,1,226,10.71,0.477,0.045,6.31,A,2025-08-26
461,252,17,3,6,3,2686,1.22,4.177,3.424,14.09,B,2025-10-14
462,437,30,2,7,3,2665,1.09,4.561,4.184,9.18,B,2025-08-25
463,390,27,1,3,2,259,5.84,5.507,0.943,10.19,B,2025-07-26
464,268,18,5,3,3,676,10.15,5.147,0.507,10.85,A,2025-08-01
465,107,7,1,3,1,755,7.75,9.012,1.163,10.56,C,2025-09-13
466,407,28,2,2,1,1189,10.16,14.642,1.441,15.15,B,2025-09-11
467,282,19,5,1,3,1525,8.81,7.491,0.85,14.48,A,2025-07-21
468,422,29,1,2,3,92,5.08,7.642,1.504,13.68,A,2025-07-08
469,385,26,3,3,2,570,4.9,2.803,0.572,15.64,B,2025-08-21
470,176,12,3,3,2,2181,9.84,5.651,0.574,7.46,B,2025-08-25
471,210,14,4,3,3,299,3.14,6.358,2.025,14.7,A,2025-08-27
472,416,29,1,3,2,2707,8.98,11.893,1.324,12.28,A,2025-08-26
473,334,23,4,4,2,2658,6.17,2.415,0.391,18.53,B,2025-08-17
474,363,25,2,5,3,1583,1.89,3.035,1.606,9.54,A,2025-07-20
475,32,3,2,8,2,1852,6.74,7.42,1.101,10.59,A,2025-08-06
476,95,6,1,1,2,555,3.11,8.623,2.773,20.0,B,2025-09-15
477,187,12,3,8,2,2636,9.63,2.17,0.225,12.56,B,2025-09-05
478,349,24,4,8,1,39,0.93,13.178,14.17,11.36,A,2025-08-18
479,73,5,1,3,3,2458,10.21,2.499,0.245,13.3,C,2025-07-22
480,99,7,1,3,1,2556,9.25,8.624,0.932,8.38,B,2025-10-17
481,113,8,4,4,3,828,10.13,3.321,0.328,12.24,B,2025-07-24
482,14,1,4,8,3,2019,2.75,2.23,0.811,11.35,A,2025-09-19
483,441,30,2,7,1,1220,1.66,2.453,1.478,9.61,B,2025-09-09
484,320,22,1,7,3,1782,0.99,4.601,4.647,10.98,C,2025-10-23
485,232,16,5,7,3,2266,5.87,1.523,0.259,9.61,C,2025-10-26
486,15,1,4,1,2,2475,1.19,1.821,1.53,11.91,A,2025-10-21
487,278,19,5,5,3,2095,10.67,10.305,0.966,12.9,B,2025-10-21
488,9,1,4,7,2,480,1.11,1.767,1.592,11.61,B,2025-08-23
489,245,17,3,6,2,2116,3.56,1.25,0.351,13.98,B,2025-08-15
490,35,3,2,2,3,2376,8.55,11.551,1.351,13.57,A,2025-10-02
491,288,19,5,3,1,768,7.0,1.603,0.229,10.8,A,2025-08-22
492,6,1,4,3,2,1362,3.38,7.275,2.152,16.3,A,2025-10-20
493,372,26,3,1,3,287,8.08,3.808,0.471,13.32,C,2025-07-28
494,229,16,5,4,3,2152,11.56,5.276,0.456,10.46,A,2025-08-20
495,392,27,1,1,3,221,7.57,2.541,0.336,10.95,A,2025-09-17
496,433,30,2,5,3,853,3.66,11.169,3.052,10.38,A,2025-10-05
497,419,29,1,4,1,2837,4.82,3.291,0.683,10.87,B,2025-10-18
498,109,7,1,7,2,1668,10.86,7.678,0.707,11.17,B,2025-07-18
499,6,1,4,7,1,729,11.55,5.684,0.492,16.35,A,2025-07-26
500,120,8,4,5,3,694,6.44,3.691,0.573,10.64,A,2025-07-13
501,343,23,4,5,1,821,2.84,10.489,3.693,12.95,A,2025-09-23
502,439,30,2,5,1,2225,9.95,14.322,1.439,14.0,C,2025-10-21
503,142,10,1,4,2,416,5.8,5.532,0.954,14.22,A,2025-08-24
504,38,3,2,2,1,1010,8.53,9.767,1.145,20.0,B,2025-08-10
505,201,13,5,8,1,111,8.79,7.239,0.824,16.88,A,2025-09-01
506,126,9,2,4,1,89,11.7,3.688,0.315,12.22,B,2025-10-26
507,106,7,1,5,2,1616,9.88,6.366,0.644,11.74,A,2025-09-14
508,223,15,4,2,1,1440,5.06,7.49,1.48,12.51,A,2025-08-07
509,117,8,4,7,1,1170,10.36,8.416,0.812,12.39,B,2025-08-22
510,59,4,4,7,3,1438,3.79,8.291,2.188,11.63,C,2025-09-25
511,183,12,3,4,3,2718,7.4,5.965,0.806,15.13,A,2025-07-06
512,176,12,3,2,1,2669,7.16,3.859,0.539,11.1,A,2025-08-20
513,374,26,3,3,2,771,10.14,13.41,1.322,14.69,A,2025-08-06
514,418,29,1,5,1,580,1.74,1.842,1.059,13.2,C,2025-09-09
515,249,17,3,8,2,135,4.06,5.279,1.3,11.07,B,2025-10-07
516,31,3,2,6,1,2824,0.79,7.093,8.978,14.24,A,2025-10-26
517,207,14,4,2,3,977,3.73,4.949,1.327,13.18,C,2025-08-06
518,358,25,2,4,1,832,3.49,2.253,0.646,9.7,A,2025-10-14
519,230,16,5,8,3,70,5.14,5.453,1.061,15.32,A,2025-08-21
520,238,16,5,1,2,1534,4.56,8.37,1.836,8.65,B,2025-08-08
521,267,18,5,1,2,1118,10.97,2.756,0.251,12.64,C,2025-09-12
522,277,19,5,1,3,674,3.01,14.109,4.687,14.92,A,2025-10-17
523,429,29,1,1,3,682,10.78,5.249,0.487,12.93,A,2025-10-27
524,359,25,2,3,3,834,11.71,5.329,0.455,16.35,A,2025-09-04
525,14,1,4,7,2,636,8.96,10.299,1.149,15.65,A,2025-07-01
526,397,28,2,1,3,885,5.9,3.977,0.674,6.0,A,2025-07-23
527,378,26,3,8,2,2746,5.97,8.076,1.353,9.75,A,2025-07-01
528,4,1,4,4,1,1225,7.69,20.011,2.602,12.5,C,2025-07-01
529,267,18,5,2,2,2403,10.89,4.77,0.438,11.37,B,2025-09-02
530,155,10,1,7,1,2368,10.41,2.099,0.202,13.29,C,2025-08-23
531,200,13,5,2,3,628,5.49,3.47,0.632,11.85,B,2025-09-30
532,348,24,4,6,1,881,3.54,1.943,0.549,15.66,B,2025-10-07
533,434,30,2,6,2,2753,11.44,5.854,0.512,15.84,B,2025-07-06
534,20,2,4,3,3,358,4.31,6.09,1.413,8.33,B,2025-07-13
535,133,9,2,7,2,2621,5.72,3.891,0.68,10.55,C,2025-09-22
536,305,20,1,5,2,1810,8.74,5.474,0.626,11.63,B,2025-08-15
537,195,13,5,4,1,2267,5.56,8.212,1.477,12.2,A,2025-10-02
538,113,8,4,5,2,1209,6.03,5.382,0.893,14.32,B,2025-08-04
539,157,10,1,5,3,154,5.21,2.859,0.549,17.1,A,2025-09-28
540,69,5,1,2,3,793,5.03,1.238,0.246,9.82,A,2025-10-01
541,391,27,1,4,3,201,2.82,6.004,2.129,8.74,B,2025-09-20
542,205,14,4,6,3,2168,0.57,2.028,3.558,14.61,A,2025-08-22
543,371,26,3,6,3,287,1.96,1.209,0.617,12.22,A,2025-08-31
544,357,25,2,2,1,779,4.11,6.461,1.572,6.0,A,2025-10-18
545,68,5,1,5,1,1261,10.82,6.951,0.642,18.47,C,2025-09-16
546,355,25,2,6,2,2046,5.88,6.605,1.123,13.98,C,2025-08-16
547,115,8,4,1,3,2160,8.92,3.542,0.397,14.47,C,2025-08-30
548,101,7,1,3,3,1800,1.03,6.726,6.53,12.08,C,2025-09-28
549,295,20,1,1,1,348,6.49,3.918,0.604,11.99,B,2025-10-13
550,174,12,3,6,3,712,10.39,5.425,0.522,9.77,A,2025-07-30
551,226,15,4,2,1,2847,2.09,3.652,1.747,9.71,A,2025-08-09
552,196,13,5,2,2,2647,0.54,12.139,22.48,10.49,B,2025-07-25
553,8,1,4,1,2,815,5.38,1.24,0.23,13.64,A,2025-10-28
554,114,8,4,6,2,479,3.98,9.129,2.294,11.98,B,2025-10-25
555,17,2,4,6,3,1944,8.94,7.906,0.884,11.94,A,2025-08-01
556,321,22,1,1,2,559,8.01,7.042,0.879,12.69,B,2025-07-07
557,417,29,1,2,3,1623,9.33,6.074,0.651,9.19,B,2025-09-20
558,137,9,2,3,2,1028,8.27,1.216,0.147,8.24,B,2025-09-19
559,331,23,4,3,2,372,2.27,5.444,2.398,10.48,B,2025-08-05
560,131,9,2,4,1,927,4.96,6.483,1.307,6.0,A,2025-10-14
561,162,11,2,6,1,2490,10.45,3.441,0.329,8.49,B,2025-08-07
562,167,11,2,4,3,1392,6.72,10.736,1.598,13.66,A,2025-10-20
563,72,5,1,2,3,2507,8.54,9.305,1.09,12.28,C,2025-09-08
564,157,10,1,7,3,2593,8.51,5.547,0.652,16.44,A,2025-07-12
565,316,22,1,5,3,87,7.96,6.79,0.853,17.04,A,2025-09-10
566,143,10,1,6,1,687,9.35,3.471,0.371,11.35,B,2025-07-20
567,433,30,2,1,2,1470,6.14,4.485,0.73,17.15,B,2025-07-07
568,214,15,4,7,2,2442,4.67,3.906,0.836,6.0,A,2025-07-28
569,344,23,4,2,1,2107,6.98,7.527,1.078,6.48,B,2025-09-28
570,292,20,1,8,1,2665,8.07,3.763,0.466,15.47,A,2025-08-19
571,270,18,5,6,1,420,2.44,4.868,1.995,9.53,A,2025-08-19
572,381,26,3,8,2,2134,1.9,8.615,4.534,11.86,C,2025-10-15
573,100,7,1,7,3,2260,8.82,4.952,0.561,12.45,A,2025-09-27
574,384,26,3,6,3,1718,0.93,8.781,9.442,8.67,B,2025-09-11
575,104,7,1,2,1,86,3.09,9.822,3.179,15.42,A,2025-07-22
576,319,22,1,8,2,2834,6.26,8.505,1.359,16.3,A,2025-07-12
577,340,23,4,5,3,920,7.71,5.748,0.746,9.61,A,2025-07-05
578,344,23,4,5,1,177,8.74,1.248,0.143,11.94,A,2025-10-01
579,230,16,5,2,3,2719,2.86,8.005,2.799,16.83,C,2025-08-14
580,117,8,4,6,3,1919,5.57,3.069,0.551,10.84,A,2025-07-20
581,30,2,4,1,3,958,7.45,2.296,0.308,13.22,A,2025-07-06
582,286,19,5,7,3,2752,4.34,5.8,1.336,8.32,A,2025-10-22
583,359,25,2,3,3,2078,11.47,5.405,0.471,10.77,C,2025-08-01
584,164,11,2,6,1,2159,0.64,4.346,6.791,14.3,B,2025-07-13
585,133,9,2,3,2,1792,7.32,2.14,0.292,12.24,A,2025-08-01
586,271,18,5,4,1,1447,8.49,7.407,0.872,11.29,C,2025-10-12
587,263,18,5,5,3,1253,3.73,10.565,2.832,12.56,B,2025-09-06
588,133,9,2,5,2,2354,8.08,8.927,1.105,13.15,B,2025-07-25
589,229,16,5,8,1,240,5.24,6.79,1.296,9.67,C,2025-07-19
590,10,1,4,2,2,2658,3.54,3.645,1.03,12.55,B,2025-10-26
591,204,13,5,5,2,2179,2.87,6.838,2.383,15.44,A,2025-09-05
592,359,25,2,4,3,1064,3.17,8.276,2.611,6.87,A,2025-07-24
593,339,23,4,1,1,925,5.79,12.466,2.153,12.7,C,2025-09-11
594,281,19,5,7,3,2862,1.39,4.492,3.232,9.02,A,2025-09-11
595,60,4,4,8,2,318,10.5,7.379,0.703,11.66,B,2025-09-21
596,348,24,4,7,2,360,0.52,2.943,5.66,6.83,B,2025-10-16
597,1,1,4,4,1,1410,1.22,5.336,4.374,12.1,A,2025-10-22
598,86,6,1,5,2,186,7.61,2.517,0.331,9.16,A,2025-08-16
599,195,13,5,3,3,1809,7.21,5.118,0.71,12.46,B,2025-07-11
600,347,24,4,4,3,1575,4.38,5.278,1.205,6.0,A,2025-10-13
601,163,11,2,8,1,1690,6.87,4.499,0.655,12.62,A,2025-09-02
602,140,9,2,5,3,365,5.35,3.545,0.663,11.74,C,2025-08-25
603,113,8,4,5,2,1580,10.52,2.438,0.232,12.06,C,2025-09-25
604,152,10,1,1,3,2667,6.76,10.531,1.558,9.37,A,2025-08-25
605,400,28,2,2,3,1509,11.52,5.426,0.471,15.15,C,2025-09-21
606,302,20,1,5,2,1089,6.56,2.64,0.402,7.9,B,2025-09-29
607,175,12,3,5,1,1380,5.8,12.203,2.104,14.2,C,2025-08-11
608,45,3,2,4,2,988,3.5,1.274,0.364,10.43,B,2025-07-03
609,409,28,2,6,3,1148,8.79,1.961,0.223,13.84,A,2025-09-24
610,48,4,4,8,1,1987,11.6,4.254,0.367,10.95,A,2025-10-01
611,297,20,1,2,2,282,9.53,3.078,0.323,14.85,B,2025-08-21
612,220,15,4,2,1,707,3.87,1.872,0.484,12.43,A,2025-10-02
613,87,6,1,3,3,1141,11.13,13.482,1.211,11.13,A,2025-10-25
614,53,4,4,6,2,1829,9.52,3.331,0.35,14.12,A,2025-10-07
615,168,11,2,6,2,499,10.17,8.317,0.818,13.91,B,2025-07-31
616,49,4,4,3,2,2152,5.93,3.739,0.631,10.89,B,2025-10-08
617,147,10,1,6,3,165,3.37,5.209,1.546,19.64,B,2025-08-21
618,205,14,4,1,3,2693,6.12,2.181,0.356,13.28,B,2025-07-12
619,231,16,5,6,2,2528,10.63,7.679,0.722,11.67,A,2025-10-13
620,284,19,5,6,1,752,11.08,11.542,1.042,14.68,A,2025-07-26
621,9,1,4,3,3,1932,1.82,2.753,1.513,13.85,A,2025-09-08
622,393,27,1,3,1,1448,0.96,8.614,8.973,16.58,A,2025-10-26
623,54,4,4,5,3,1607,7.25,3.495,0.482,8.34,B,2025-09-09
624,107,7,1,2,3,2804,0.83,5.349,6.445,12.97,A,2025-07-19
625,354,24,4,7,2,238,6.67,5.457,0.818,12.0,B,2025-08-26
626,255,17,3,1,3,1837,5.83,3.726,0.639,16.25,A,2025-07-15
627,442,30,2,1,1,738,5.55,3.821,0.688,10.26,B,2025-09-27
628,280,19,5,8,2,302,2.27,7.651,3.37,7.55,B,2025-10-27
629,148,10,1,1,1,2151,1.83,9.948,5.436,13.59,B,2025-10-07
630,252,17,3,7,2,821,1.3,13.814,10.626,9.7,A,2025-09-20
631,226,15,4,7,2,959,8.25,2.762,0.335,14.63,C,2025-08-24
632,398,28,2,5,3,642,0.88,11.251,12.785,12.82,C,2025-09-15
633,54,4,4,3,1,1398,2.45,5.544,2.263,13.39,B,2025-10-02
634,207,14,4,5,3,1451,3.24,6.582,2.031,12.3,B,2025-09-16
635,380,26,3,1,1,1387,9.69,2.768,0.286,18.04,A,2025-10-02
636,330,23,4,5,2,2840,5.98,4.24,0.709,14.66,B,2025-09-08
637,323,22,1,3,1,2781,4.97,2.275,0.458,9.21,A,2025-07-16
638,176,12,3,5,1,2833,6.83,1.06,0.155,14.26,A,2025-07-23
639,59,4,4,4,2,1339,11.28,14.443,1.28,16.57,A,2025-07-10
640,14,1,4,2,1,1079,6.14,5.944,0.968,12.79,A,2025-09-16
641,327,22,1,1,1,680,1.28,1.048,0.819,13.01,A,2025-10-12
642,137,9,2,6,2,2723,0.99,1.906,1.925,9.01,B,2025-07-16
643,441,30,2,2,3,83,11.21,3.944,0.352,14.87,C,2025-07-30
644,20,2,4,4,1,2244,9.72,7.296,0.751,6.77,B,2025-09-25
645,55,4,4,1,2,1060,8.29,8.877,1.071,12.56,B,2025-07-29
646,200,13,5,8,3,2768,0.85,14.677,17.267,16.61,A,2025-10-19
647,55,4,4,4,1,2395,5.06,3.284,0.649,10.92,A,2025-09-21
648,395,27,1,7,3,688,4.61,1.795,0.389,7.12,A,2025-07-20
649,131,9,2,1,1,807,2.08,8.007,3.85,13.73,C,2025-10-25
650,123,8,4,1,2,2721,9.33,7.979,0.855,11.3,A,2025-08-14
651,212,14,4,7,2,384,9.86,7.647,0.776,14.47,B,2025-07-29
652,219,15,4,3,1,1213,2.64,2.959,1.121,6.0,A,2025-09-25
653,314,21,1,2,2,2240,4.71,3.517,0.747,10.46,A,2025-08-27
654,417,29,1,6,2,1180,7.79,6.695,0.859,12.36,B,2025-08-30
655,368,26,3,6,1,207,7.32,4.115,0.562,9.72,A,2025-09-10
656,43,3,2,5,2,13,7.75,5.216,0.673,11.46,C,2025-09-13
657,199,13,5,2,2,1473,4.95,2.673,0.54,14.56,A,2025-08-11
658,421,29,1,2,1,2056,11.14,3.813,0.342,9.36,B,2025-07-03
659,322,22,1,8,1,1793,11.09,4.19,0.378,10.72,B,2025-07-01
660,311,21,1,7,1,574,7.99,7.085,0.887,6.42,A,2025-08-02
661,171,11,2,6,3,1965,3.09,3.124,1.011,10.48,A,2025-10-02
662,116,8,4,6,2,2364,1.4,2.119,1.514,11.43,A,2025-07-28
663,268,18,5,3,2,2531,5.35,5.732,1.071,15.0,C,2025-07-26
664,253,17,3,3,2,1431,11.78,2.815,0.239,12.33,A,2025-08-01
665,44,3,2,6,1,1053,10.33,5.677,0.55,13.31,B,2025-07-27
666,437,30,2,1,1,2468,2.55,4.83,1.894,11.07,A,2025-07-23
667,166,11,2,5,3,720,10.58,3.292,0.311,13.04,A,2025-07-13
668,11,1,4,8,3,802,8.67,5.504,0.635,13.61,C,2025-10-18
669,286,19,5,2,2,1197,4.25,4.004,0.942,12.51,A,2025-07-31
670,291,20,1,6,2,1108,7.49,4.716,0.63,12.39,A,2025-08-11
671,56,4,4,6,1,2840,3.57,3.675,1.029,14.78,B,2025-09-03
672,249,17,3,8,2,1075,0.61,2.555,4.189,10.73,A,2025-09-25
673,185,12,3,7,1,2010,10.95,3.014,0.275,10.71,C,2025-08-05
674,78,5,1,7,2,122,2.05,2.225,1.085,10.74,C,2025-10-26
675,328,23,4,6,3,155,9.77,3.91,0.4,13.73,A,2025-07-10
676,396,27,1,6,3,1256,7.87,1.975,0.251,9.68,A,2025-08-24
677,288,19,5,1,2,2740,2.2,5.196,2.362,9.87,B,2025-07-10
678,416,29,1,3,2,1600,9.32,7.429,0.797,13.61,C,2025-09-04
679,348,24,4,2,2,1590,1.1,5.966,5.424,8.5,B,2025-07-28
680,383,26,3,7,1,1382,2.3,5.523,2.401,14.88,A,2025-09-21
681,212,14,4,2,2,2698,5.11,4.992,0.977,13.22,B,2025-07-15
682,112,8,4,6,1,1516,3.69,10.167,2.755,13.34,A,2025-07-22
683,125,8,4,2,1,1336,9.95,1.877,0.189,15.66,A,2025-10-16
684,84,6,1,5,1,327,4.08,11.253,2.758,11.95,A,2025-07-08
685,197,13,5,2,2,2013,9.4,3.994,0.425,14.34,A,2025-09-03
686,182,12,3,7,2,1887,5.84,5.726,0.98,14.24,B,2025-09-30
687,338,23,4,7,1,23,11.52,4.549,0.395,10.39,A,2025-09-16
688,286,19,5,4,3,1663,0.87,2.451,2.817,6.0,A,2025-08-10
689,62,4,4,2,1,2267,3.57,1.138,0.319,10.86,A,2025-07-09
690,320,22,1,5,3,2665,8.57,1.522,0.178,6.0,A,2025-10-26
691,15,1,4,3,1,865,8.43,3.25,0.386,18.11,A,2025-08-04
692,361,25,2,7,3,334,5.47,6.388,1.168,16.54,C,2025-09-30
693,336,23,4,6,1,2766,9.85,3.594,0.365,16.54,A,2025-10-05
694,38,3,2,2,2,353,11.95,5.193,0.435,10.03,B,2025-08-28
695,77,5,1,1,3,258,10.59,6.972,0.658,6.0,B,2025-08-29
696,309,21,1,7,1,1596,8.23,1.272,0.155,15.1,C,2025-09-20
697,132,9,2,5,3,1411,1.82,3.269,1.796,12.97,C,2025-08-10
698,206,14,4,3,2,1706,11.34,4.247,0.375,16.49,B,2025-07-15
699,69,5,1,4,1,2786,1.84,3.434,1.866,8.65,A,2025-09-20
700,235,16,5,3,1,2470,4.79,5.007,1.045,10.47,B,2025-07-31
