PestIncidentID,FieldID,FarmID,RegionID,CropID,PestID,SeverityID,DateTimeID,AreaAffectedHectares,ActionTakenID,FollowUpRequired,CreatedDate
438,117,8,4,6,5,1,468,2.19,1,1,2025-07-28
439,373,26,3,8,2,1,2410,2.42,3,0,2025-08-24
440,369,26,3,6,2,2,2246,4.33,3,0,2025-08-13
441,370,26,3,4,1,1,1219,4.1,1,1,2025-07-25
442,164,11,2,2,2,3,210,0.48,1,0,2025-10-14
443,238,16,5,6,3,2,473,0.73,1,0,2025-10-28
444,240,17,3,6,1,2,1017,1.4,4,0,2025-09-20
445,94,6,1,8,1,4,987,0.39,4,1,2025-08-31
446,230,16,5,2,4,4,1623,2.59,3,0,2025-07-08
447,137,9,2,7,2,2,1183,1.09,1,1,2025-07-11
448,442,30,2,4,4,4,2056,0.45,3,0,2025-08-01
449,51,4,4,4,1,4,2420,0.52,1,0,2025-09-22
450,248,17,3,3,4,2,2604,3.86,1,0,2025-09-22
451,341,23,4,7,2,3,136,3.42,4,0,2025-09-11
452,298,20,1,2,3,3,2598,3.09,1,0,2025-07-31
453,4,1,4,3,2,2,390,4.03,2,0,2025-09-18
454,58,4,4,7,5,3,2604,2.46,4,0,2025-09-16
455,419,29,1,2,1,3,103,1.16,3,0,2025-09-24
456,202,13,5,3,3,1,787,4.97,3,0,2025-08-11
457,382,26,3,2,2,3,480,0.18,1,1,2025-09-17
458,352,24,4,2,5,1,2442,4.91,2,0,2025-08-04
459,37,3,2,3,1,3,1334,3.7,1,1,2025-07-06
460,59,4,4,2,4,1,2337,3.07,1,1,2025-08-09
461,12,1,4,8,2,1,461,2.96,3,0,2025-10-08
462,238,16,5,2,3,2,762,1.22,1,1,2025-08-28
463,398,28,2,7,3,3,851,3.99,2,1,2025-09-08
464,336,23,4,2,1,2,2252,4.66,2,0,2025-08-19
465,415,28,2,5,1,3,357,4.07,2,0,2025-07-17
466,135,9,2,7,3,2,2871,1.37,4,0,2025-07-22
467,58,4,4,4,5,3,521,1.25,3,0,2025-08-09
468,32,3,2,7,4,1,1601,3.27,2,1,2025-07-11
469,2,1,4,3,3,1,1200,1.07,3,1,2025-08-23
470,354,24,4,6,2,2,2848,2.3,1,0,2025-09-03
471,124,8,4,6,1,4,1024,1.0,1,0,2025-10-21
472,239,17,3,2,3,1,996,4.08,2,0,2025-09-06
473,53,4,4,1,3,1,2026,1.24,1,0,2025-09-13
474,215,15,4,8,5,2,2352,2.28,1,0,2025-10-20
475,250,17,3,4,4,3,2203,1.27,4,1,2025-07-19
476,191,13,5,4,4,2,298,1.73,1,1,2025-07-26
477,345,23,4,5,3,1,1931,2.04,2,0,2025-08-30
478,403,28,2,8,5,3,1059,2.31,3,0,2025-08-02
479,402,28,2,6,5,1,1922,3.98,2,0,2025-09-26
480,256,17,3,2,5,1,1,2.58,4,0,2025-08-27
481,61,4,4,6,2,1,966,1.32,2,0,2025-10-10
482,80,5,1,4,3,2,1510,4.32,4,0,2025-08-24
483,77,5,1,4,4,1,777,4.14,3,0,2025-10-11
484,137,9,2,8,1,3,2801,0.84,1,0,2025-07-12
485,43,3,2,7,3,4,1747,4.43,4,0,2025-07-09
486,429,29,1,8,4,3,1166,1.6,2,0,2025-08-26
487,19,2,4,7,5,2,2621,4.73,1,0,2025-08-24
488,369,26,3,8,2,2,800,4.85,1,0,2025-10-09
489,85,6,1,6,4,1,337,1.84,3,0,2025-10-04
490,176,12,3,5,3,4,1358,1.06,1,1,2025-09-17
491,219,15,4,5,5,1,2227,2.53,4,0,2025-08-21
492,416,29,1,7,4,2,1619,4.62,2,0,2025-08-27
493,215,15,4,6,2,4,703,1.56,1,1,2025-08-19
494,125,8,4,8,4,4,60,2.82,2,0,2025-10-16
495,421,29,1,3,4,4,275,0.91,2,0,2025-09-15
496,202,13,5,8,5,1,767,1.19,3,0,2025-09-02
497,171,11,2,4,3,3,879,4.41,4,0,2025-09-26
498,269,18,5,6,3,3,996,3.67,1,1,2025-07-28
499,161,11,2,2,3,1,16,2.76,3,0,2025-08-04
500,60,4,4,6,3,3,2831,3.47,4,1,2025-07-15
501,115,8,4,1,1,1,623,2.78,2,0,2025-10-15
502,252,17,3,7,4,1,2865,4.54,3,0,2025-07-17
503,376,26,3,7,1,4,259,3.31,4,0,2025-10-22
504,306,21,1,6,2,3,1216,4.85,2,0,2025-07-11
505,400,28,2,1,2,2,820,2.46,1,0,2025-09-09
506,410,28,2,6,5,3,2626,1.31,3,0,2025-10-20
507,34,3,2,3,5,1,247,2.07,3,0,2025-07-05
508,308,21,1,5,5,4,2684,0.93,2,0,2025-07-11
509,135,9,2,6,5,1,336,4.58,1,1,2025-10-06
510,166,11,2,7,2,2,658,3.11,1,0,2025-08-22
511,46,3,2,5,1,4,1585,0.21,3,0,2025-09-21
512,5,1,4,7,3,4,1957,4.84,3,0,2025-10-19
513,110,7,1,5,5,4,2340,4.93,1,0,2025-09-30
514,109,7,1,5,2,4,1112,2.37,3,0,2025-07-08
515,307,21,1,6,3,4,2324,4.4,2,0,2025-10-27
516,359,25,2,4,5,3,2779,0.82,4,0,2025-09-04
517,329,23,4,8,1,2,1252,4.61,4,0,2025-10-20
518,239,17,3,2,1,1,357,0.68,2,1,2025-08-07
519,17,2,4,8,1,4,1276,4.52,1,1,2025-10-08
520,271,18,5,6,1,4,2103,2.2,4,0,2025-10-05
521,305,20,1,6,5,1,1280,4.46,2,0,2025-07-28
522,296,20,1,8,2,3,784,2.94,4,1,2025-07-14
523,173,12,3,8,5,4,1721,3.61,4,1,2025-09-10
524,267,18,5,2,4,1,1027,3.16,2,1,2025-10-22
525,363,25,2,8,5,2,1668,3.21,2,0,2025-09-10
526,226,15,4,1,5,4,607,1.62,2,0,2025-08-28
527,52,4,4,7,5,3,2824,1.94,1,1,2025-07-29
528,420,29,1,8,4,2,1429,3.33,1,0,2025-09-14
529,86,6,1,6,1,4,388,3.77,3,1,2025-10-28
530,415,28,2,6,4,1,2487,2.25,2,0,2025-09-25
531,225,15,4,3,2,3,6,1.03,3,0,2025-08-26
532,237,16,5,1,5,1,187,4.49,3,1,2025-10-07
533,344,23,4,1,2,1,2482,1.62,2,0,2025-07-21
534,117,8,4,2,5,1,1754,2.27,4,0,2025-07-17
535,115,8,4,8,2,1,755,4.14,2,1,2025-10-07
536,301,20,1,7,1,2,246,4.8,3,0,2025-10-21
537,99,7,1,1,4,4,752,4.28,4,0,2025-07-08
538,424,29,1,6,1,3,2186,3.56,3,0,2025-10-27
539,248,17,3,7,4,2,764,0.64,3,0,2025-10-08
540,2,1,4,3,5,4,2533,0.19,1,0,2025-07-11
541,380,26,3,2,4,1,1032,3.62,3,0,2025-07-01
542,379,26,3,7,4,1,1879,3.5,3,0,2025-07-09
543,242,17,3,3,4,3,2444,0.16,1,1,2025-09-06
544,341,23,4,1,5,2,1884,0.86,3,1,2025-07-18
545,222,15,4,8,3,1,2756,3.71,4,1,2025-07-24
546,74,5,1,3,4,1,1502,1.6,2,1,2025-09-18
547,345,23,4,7,4,3,884,3.9,1,0,2025-09-04
548,373,26,3,5,2,3,1547,1.29,1,1,2025-10-07
549,94,6,1,7,4,2,1431,3.72,4,0,2025-10-06
550,71,5,1,7,3,4,1254,3.71,1,1,2025-09-25
551,90,6,1,6,4,4,1567,4.64,1,1,2025-09-27
552,171,11,2,5,2,3,30,0.38,3,1,2025-09-13
553,373,26,3,7,5,1,1467,1.73,2,1,2025-09-18
554,224,15,4,3,2,4,223,2.33,2,1,2025-09-07
555,243,17,3,1,3,2,2323,0.87,1,1,2025-10-02
556,229,16,5,5,5,4,2384,1.81,1,0,2025-08-13
557,424,29,1,8,3,3,2487,3.94,2,0,2025-10-17
558,428,29,1,3,3,1,1930,1.95,1,0,2025-09-23
559,355,25,2,8,5,2,2709,4.46,4,0,2025-07-10
560,205,14,4,5,1,3,1363,3.28,4,0,2025-10-08
561,352,24,4,2,1,4,1251,0.88,4,1,2025-09-15
562,266,18,5,5,2,2,1345,4.25,1,0,2025-09-13
563,307,21,1,8,4,3,1561,1.19,2,0,2025-07-07
564,57,4,4,2,3,1,2070,1.26,4,0,2025-09-25
565,421,29,1,1,2,4,2335,2.35,1,0,2025-07-16
566,280,19,5,6,5,1,1313,2.57,3,0,2025-08-22
567,330,23,4,3,2,3,641,3.15,2,0,2025-07-27
568,188,13,5,7,5,2,1183,3.53,4,1,2025-09-14
569,335,23,4,3,2,2,1110,1.93,4,1,2025-07-20
570,204,13,5,4,3,1,2752,2.44,3,0,2025-07-08
571,155,10,1,7,1,3,173,1.81,4,0,2025-08-01
572,120,8,4,8,3,4,1964,4.98,1,1,2025-09-26
573,338,23,4,1,4,2,621,1.48,4,0,2025-10-25
574,347,24,4,7,2,1,446,0.14,4,0,2025-07-12
575,257,18,5,8,2,4,689,4.54,3,1,2025-08-12
576,216,15,4,3,1,1,767,1.33,4,1,2025-07-07
577,151,10,1,4,4,2,2065,4.21,1,0,2025-07-21
578,284,19,5,3,3,1,947,3.5,2,0,2025-07-22
579,351,24,4,7,1,2,970,4.51,1,0,2025-07-12
580,135,9,2,7,3,1,308,3.84,4,0,2025-09-05
581,46,3,2,7,2,4,1972,3.29,4,0,2025-10-03
582,191,13,5,7,2,4,153,1.25,1,0,2025-07-05
583,389,27,1,5,4,4,903,0.43,1,0,2025-07-04
584,121,8,4,5,1,3,2256,3.67,3,0,2025-10-01
585,370,26,3,3,1,2,687,3.59,1,0,2025-08-05
586,133,9,2,6,5,2,1203,0.55,2,0,2025-09-21
587,284,19,5,5,2,4,702,1.46,1,0,2025-07-18
588,76,5,1,2,2,2,638,2.48,2,1,2025-08-03
589,325,22,1,5,4,4,1416,4.05,2,0,2025-10-24
590,412,28,2,7,4,4,2309,0.77,2,1,2025-10-23
591,228,16,5,1,5,3,337,4.87,1,0,2025-09-02
592,236,16,5,6,1,3,2355,1.34,4,0,2025-10-02
593,289,19,5,5,4,1,345,4.36,2,1,2025-10-23
594,246,17,3,1,4,2,2193,1.28,4,0,2025-08-03
595,295,20,1,1,3,3,513,1.08,2,0,2025-10-12
596,435,30,2,3,4,1,1281,2.66,3,0,2025-07-01
597,324,22,1,1,1,4,1290,1.81,2,0,2025-09-09
598,211,14,4,4,2,1,941,1.53,1,0,2025-07-01
599,69,5,1,4,1,3,2241,4.97,3,0,2025-10-12
600,250,17,3,7,5,4,2617,3.91,4,1,2025-07-22
601,383,26,3,7,1,4,164,4.95,4,0,2025-08-04
602,52,4,4,3,3,2,2791,1.66,4,0,2025-10-15
603,394,27,1,3,1,4,1265,2.4,1,0,2025-07-05
604,240,17,3,7,4,1,2145,1.27,2,0,2025-10-02
605,124,8,4,5,4,2,334,2.51,1,0,2025-07-14
606,157,10,1,2,5,3,621,2.06,2,0,2025-09-11
607,120,8,4,3,3,2,2164,3.89,4,0,2025-08-15
608,365,25,2,8,5,1,240,0.5,4,0,2025-08-14
609,174,12,3,5,4,2,1175,2.24,3,1,2025-07-20
610,206,14,4,7,2,1,2752,2.11,3,0,2025-08-06
611,86,6,1,6,1,4,677,4.37,4,0,2025-09-30
612,379,26,3,3,1,3,2145,4.25,3,0,2025-09-17
613,358,25,2,5,1,2,1336,1.36,3,0,2025-07-03
614,241,17,3,4,3,2,2638,2.7,3,0,2025-08-14
615,9,1,4,1,2,1,526,3.93,1,1,2025-10-08
616,426,29,1,6,1,1,705,3.97,1,0,2025-10-09
617,137,9,2,3,5,2,62,2.08,4,0,2025-08-02
618,108,7,1,7,3,2,2587,1.05,4,0,2025-08-08
619,274,19,5,5,3,4,2170,4.75,1,1,2025-08-18
620,353,24,4,7,5,2,2333,3.38,1,0,2025-09-23
621,90,6,1,8,5,3,1899,3.18,1,0,2025-08-22
622,78,5,1,1,4,3,1215,1.09,2,1,2025-09-10
623,10,1,4,2,3,1,750,1.56,1,0,2025-09-29
624,321,22,1,5,4,3,2744,1.83,3,1,2025-07-18
625,143,10,1,5,4,1,20,0.47,2,0,2025-07-21
626,236,16,5,5,1,1,1876,3.52,1,0,2025-08-12
627,187,12,3,8,1,3,1412,1.51,1,0,2025-08-02
628,366,25,2,1,2,3,2405,3.53,3,0,2025-09-14
629,122,8,4,4,1,2,2550,0.3,1,1,2025-09-05
630,329,23,4,5,2,1,730,3.66,1,0,2025-10-02
631,325,22,1,1,4,1,1743,2.19,1,1,2025-09-28
632,5,1,4,8,3,2,2661,0.94,3,0,2025-09-25
633,141,9,2,3,1,3,1642,3.0,1,0,2025-08-10
634,261,18,5,6,2,4,2144,3.81,1,0,2025-07-02
635,257,18,5,3,2,3,48,1.85,3,0,2025-08-08
636,372,26,3,3,2,2,735,2.1,2,0,2025-10-15
637,273,19,5,3,4,3,1188,4.87,4,1,2025-09-12
638,278,19,5,6,5,2,2125,4.98,1,1,2025-09-28
639,321,22,1,7,2,3,2419,3.36,1,1,2025-09-01
640,311,21,1,4,4,2,1404,3.95,2,0,2025-08-10
641,258,18,5,7,4,3,2731,1.57,4,0,2025-08-07
642,324,22,1,1,2,4,2301,4.36,2,1,2025-09-12
643,234,16,5,7,2,1,284,2.01,1,1,2025-09-25
644,213,15,4,1,5,4,1280,3.16,4,0,2025-09-27
645,318,22,1,4,3,1,347,3.2,4,1,2025-07-04
646,186,12,3,5,3,3,1488,4.69,4,0,2025-09-10
647,201,13,5,3,2,2,367,4.32,4,0,2025-07-02
648,198,13,5,7,4,3,1913,3.96,3,0,2025-10-03
649,295,20,1,5,1,3,1624,2.15,2,1,2025-08-29
650,59,4,4,7,3,1,2371,0.81,2,0,2025-08-31
651,254,17,3,3,4,1,64,3.76,3,0,2025-07-08
652,139,9,2,4,2,1,349,0.54,3,1,2025-09-02
653,343,23,4,3,1,4,2315,4.62,4,0,2025-10-26
654,429,29,1,4,2,2,1217,1.73,4,1,2025-10-01
655,154,10,1,8,4,3,75,4.96,1,1,2025-09-19
656,348,24,4,2,2,2,2097,0.68,1,0,2025-09-30
657,393,27,1,8,1,2,2001,3.99,4,0,2025-09-10
658,273,19,5,1,2,2,2819,3.06,1,0,2025-10-22
659,52,4,4,8,1,2,461,0.55,4,1,2025-09-04
660,230,16,5,6,5,3,1180,3.1,1,1,2025-10-03
661,422,29,1,3,3,4,1956,0.14,2,0,2025-07-28
662,32,3,2,4,2,2,1573,0.74,4,1,2025-07-10
663,244,17,3,7,2,1,1606,1.26,3,0,2025-09-20
664,41,3,2,6,4,1,727,2.71,3,0,2025-09-06
665,20,2,4,7,2,1,33,3.04,4,0,2025-10-08
666,83,6,1,2,5,4,880,4.21,4,0,2025-08-12
667,230,16,5,3,1,4,2359,2.8,1,0,2025-07-30
668,251,17,3,2,5,4,1490,2.98,1,1,2025-07-01
669,48,4,4,2,5,3,694,2.18,1,0,2025-10-23
670,141,9,2,6,4,4,1303,3.82,2,0,2025-09-08
671,260,18,5,1,4,4,2457,2.16,4,0,2025-10-15
672,45,3,2,8,3,3,2331,4.14,4,0,2025-09-14
673,391,27,1,5,1,4,2092,0.89,1,0,2025-10-11
674,181,12,3,1,2,1,1205,4.81,4,1,2025-07-06
675,319,22,1,3,2,4,593,4.88,1,0,2025-09-29
676,342,23,4,1,3,3,291,1.3,2,1,2025-09-02
677,199,13,5,1,5,3,396,1.03,3,0,2025-10-12
678,374,26,3,5,2,4,2392,2.65,4,0,2025-07-08
679,51,4,4,2,2,1,623,3.73,3,1,2025-08-13
680,282,19,5,5,1,1,1914,1.95,2,0,2025-08-30
681,126,9,2,5,1,3,1680,3.82,3,0,2025-10-22
682,345,23,4,1,4,2,523,2.71,4,1,2025-07-09
683,101,7,1,4,3,4,2876,3.34,2,0,2025-09-18
684,279,19,5,8,1,1,2398,1.1,4,1,2025-10-21
685,267,18,5,1,4,3,1198,4.96,1,0,2025-08-04
686,120,8,4,6,2,3,2149,1.89,3,0,2025-08-16
687,114,8,4,1,1,3,743,2.97,4,1,2025-07-23
688,413,28,2,1,1,4,680,2.55,4,1,2025-07-13
689,424,29,1,2,5,3,1086,0.57,4,0,2025-07-17
690,155,10,1,3,5,2,2225,2.26,4,1,2025-10-15
691,14,1,4,5,1,1,2676,3.7,4,0,2025-07-08
692,50,4,4,2,5,3,2739,0.97,1,1,2025-07-15
693,84,6,1,4,2,2,1437,3.33,2,0,2025-07-20
694,168,11,2,1,5,2,19,3.02,1,0,2025-08-07
695,381,26,3,3,5,3,2505,0.87,1,0,2025-08-22
696,16,2,4,3,1,4,2521,1.33,3,0,2025-09-10
697,400,28,2,1,3,4,2170,1.49,3,0,2025-07-19
698,196,13,5,6,2,3,783,1.97,2,0,2025-07-05
699,210,14,4,8,4,3,2383,2.54,3,0,2025-08-10
700,366,25,2,5,5,1,1826,1.64,2,0,2025-10-07
701,118,8,4,6,1,4,2506,1.03,1,0,2025-09-19
702,156,10,1,5,5,3,302,2.27,2,0,2025-09-06
703,200,13,5,1,3,4,1973,3.13,4,0,2025-10-16
704,322,22,1,5,5,1,1299,1.3,2,0,2025-09-08
705,408,28,2,2,4,3,430,3.09,1,1,2025-09-06
706,65,4,4,2,5,2,2419,0.47,3,1,2025-07-17
707,125,8,4,7,3,1,1091,0.97,2,0,2025-09-24
708,117,8,4,3,5,2,2561,3.87,3,0,2025-07-07
709,206,14,4,1,3,1,2524,2.57,3,1,2025-07-13
710,360,25,2,4,2,2,509,1.77,3,0,2025-10-02
711,441,30,2,3,2,2,1631,1.22,4,1,2025-10-16
712,319,22,1,3,2,4,843,0.14,4,0,2025-09-03
713,169,11,2,3,4,3,1403,4.64,3,0,2025-07-28
714,176,12,3,1,1,3,203,1.25,1,1,2025-10-11
715,290,19,5,8,5,1,988,4.06,2,0,2025-08-30
716,25,2,4,4,2,4,1490,1.59,1,1,2025-08-05
717,366,25,2,7,5,4,78,3.17,3,1,2025-08-17
718,414,28,2,7,3,3,697,1.04,3,1,2025-08-15
719,70,5,1,4,2,4,918,3.59,2,0,2025-07-22
720,342,23,4,1,3,1,950,0.16,3,0,2025-09-13
721,343,23,4,4,2,2,8,2.65,4,0,2025-09-27
722,443,30,2,8,3,2,544,0.94,2,1,2025-09-12
723,303,20,1,7,2,2,455,1.81,4,0,2025-07-08
724,106,7,1,3,2,4,1769,0.46,3,0,2025-07-31
725,438,30,2,5,2,2,2202,2.98,3,0,2025-07-13
726,412,28,2,2,1,2,2235,0.68,3,1,2025-08-24
727,162,11,2,8,1,2,790,3.98,3,1,2025-10-20
728,226,15,4,6,1,4,2203,4.94,4,0,2025-08-07
729,228,16,5,7,2,2,2606,0.15,2,1,2025-09-22
730,233,16,5,4,5,2,2638,0.6,2,0,2025-10-15
731,407,28,2,2,3,4,1390,1.22,4,0,2025-10-24
732,78,5,1,7,3,2,2357,0.15,2,1,2025-09-27
733,365,25,2,7,5,4,1554,4.85,3,1,2025-10-18
734,74,5,1,6,1,2,2041,3.33,2,0,2025-07-21
735,334,23,4,3,4,1,879,3.18,2,1,2025-07-14
736,35,3,2,1,1,1,2090,1.16,4,0,2025-09-28
737,180,12,3,5,3,3,2646,1.89,1,0,2025-08-25
738,294,20,1,1,1,2,2774,2.51,3,0,2025-08-14
739,127,9,2,5,2,4,2344,2.2,3,1,2025-10-05
740,411,28,2,1,3,4,753,4.72,2,0,2025-10-08
741,401,28,2,8,3,1,135,0.9,2,0,2025-07-08
742,390,27,1,7,5,1,1354,3.15,3,0,2025-07-24
743,81,6,1,4,2,2,402,0.53,2,1,2025-09-26
744,443,30,2,3,2,3,1841,1.06,4,1,2025-07-26
745,207,14,4,4,4,1,1397,1.57,1,0,2025-09-14
746,437,30,2,5,4,1,2018,4.71,1,0,2025-10-01
747,401,28,2,7,5,2,2646,1.44,4,0,2025-09-19
748,64,4,4,7,3,3,163,0.92,1,1,2025-09-20
749,367,26,3,4,4,1,2006,2.28,4,0,2025-09-01
750,54,4,4,2,3,4,792,1.56,4,0,2025-07-29
751,318,22,1,1,5,4,2642,4.66,2,0,2025-10-28
752,296,20,1,7,1,3,607,3.05,4,0,2025-08-18
753,208,14,4,4,5,4,1607,1.48,4,0,2025-08-06
754,404,28,2,8,5,3,2774,1.46,3,1,2025-07-09
755,13,1,4,6,1,3,1790,4.41,3,0,2025-07-23
756,34,3,2,1,3,2,1569,3.6,3,0,2025-08-08
757,336,23,4,6,4,2,784,2.05,2,1,2025-07-01
758,76,5,1,5,2,2,2150,3.74,2,0,2025-10-06
759,236,16,5,3,3,4,10,0.18,2,1,2025-07-06
760,328,23,4,5,5,3,2369,4.97,4,0,2025-10-22
761,60,4,4,5,3,1,191,2.61,4,0,2025-09-24
762,391,27,1,2,1,1,2228,1.1,4,0,2025-07-09
763,406,28,2,7,5,2,2693,3.79,1,1,2025-10-14
764,88,6,1,5,1,1,996,2.06,3,0,2025-08-17
765,432,30,2,2,4,2,1696,0.35,2,0,2025-08-17
766,192,13,5,1,2,4,1716,3.56,2,0,2025-07-22
767,402,28,2,5,2,3,2333,0.26,3,1,2025-09-12
768,201,13,5,3,4,4,441,3.69,3,1,2025-08-19
769,221,15,4,1,2,2,1763,4.3,2,0,2025-09-20
770,291,20,1,3,1,4,676,3.31,4,0,2025-10-23
771,165,11,2,6,4,3,1537,4.65,4,0,2025-07-08
772,110,7,1,6,3,3,778,2.15,1,0,2025-07-27
773,290,19,5,6,5,2,197,2.29,1,0,2025-07-07
774,385,26,3,8,4,4,2634,2.25,2,0,2025-10-19
775,187,12,3,4,4,1,1229,2.0,4,1,2025-10-14
776,361,25,2,6,2,4,1850,4.25,4,0,2025-09-10
777,292,20,1,4,3,2,2610,3.52,2,0,2025-09-03
778,49,4,4,7,3,1,1205,3.1,3,0,2025-08-23
779,288,19,5,3,3,2,653,4.18,3,0,2025-09-05
780,102,7,1,4,5,4,740,2.03,2,0,2025-08-05
781,395,27,1,5,1,2,638,2.55,4,1,2025-09-09
782,2,1,4,7,2,4,2679,3.58,3,0,2025-09-09
783,389,27,1,4,2,1,1253,3.41,2,0,2025-10-02
784,101,7,1,6,1,4,865,2.73,2,0,2025-08-28
785,263,18,5,4,3,2,2507,2.95,1,1,2025-09-22
786,440,30,2,2,1,2,1682,0.67,2,0,2025-10-27
787,342,23,4,3,2,2,2708,3.9,4,0,2025-09-22
788,181,12,3,2,5,3,756,1.85,3,0,2025-10-02
789,236,16,5,8,5,1,894,4.14,1,1,2025-07-19
790,345,23,4,8,3,3,90,4.09,2,0,2025-10-27
791,443,30,2,7,5,1,124,2.18,4,0,2025-08-13
792,197,13,5,1,1,1,2823,4.28,4,0,2025-10-05
793,38,3,2,8,1,1,1476,0.99,2,0,2025-07-29
794,139,9,2,6,4,2,935,4.23,4,0,2025-09-17
795,167,11,2,5,4,4,849,1.77,2,0,2025-07-06
796,414,28,2,1,3,1,2581,4.3,4,0,2025-09-20
797,128,9,2,4,5,2,593,4.48,2,0,2025-08-04
798,96,6,1,3,5,2,1727,2.21,4,0,2025-09-28
799,127,9,2,1,2,1,1790,0.38,2,0,2025-09-30
800,253,17,3,8,2,2,2692,4.61,2,1,2025-10-17
801,241,17,3,3,4,4,2794,2.69,1,0,2025-10-05
802,159,10,1,3,4,4,2509,4.51,2,1,2025-08-15
803,134,9,2,7,5,4,400,2.22,3,0,2025-10-02
804,383,26,3,6,2,3,2761,1.24,2,1,2025-09-25
805,360,25,2,8,5,1,1221,3.67,2,1,2025-10-10
806,282,19,5,3,5,2,1115,3.1,4,0,2025-07-28
807,7,1,4,8,3,2,1130,0.97,2,1,2025-10-21
808,85,6,1,4,3,3,2342,1.43,4,1,2025-08-03
809,345,23,4,6,5,2,720,1.01,2,0,2025-08-17
810,83,6,1,8,2,1,181,3.18,4,0,2025-07-24
811,114,8,4,6,3,3,2168,0.51,2,0,2025-10-04
812,418,29,1,2,3,2,1642,2.51,1,1,2025-07-29
813,62,4,4,4,1,4,2537,3.53,3,0,2025-07-02
814,202,13,5,4,2,3,1947,0.96,1,0,2025-10-14
815,67,5,1,1,2,4,1341,1.24,3,1,2025-10-07
816,258,18,5,6,1,1,1592,1.96,2,0,2025-08-19
817,287,19,5,4,5,4,1101,1.11,3,1,2025-07-08
818,416,29,1,6,4,4,875,3.53,4,1,2025-08-31
819,378,26,3,7,4,1,376,1.1,1,0,2025-08-27
820,228,16,5,8,5,4,1952,1.19,2,0,2025-07-24
821,8,1,4,4,2,1,756,3.76,4,0,2025-09-30
822,294,20,1,2,2,3,2374,3.92,3,1,2025-09-29
823,240,17,3,4,1,4,1861,0.46,3,1,2025-07-16
824,238,16,5,7,1,3,1043,1.16,4,0,2025-09-08
825,179,12,3,3,3,2,175,1.73,3,0,2025-07-07
826,246,17,3,2,3,3,1203,1.13,2,1,2025-09-26
827,272,19,5,4,2,4,1597,1.37,4,0,2025-07-05
828,316,22,1,8,3,2,1128,0.91,1,1,2025-08-06
829,51,4,4,2,4,1,2606,2.68,3,0,2025-09-30
830,237,16,5,2,3,1,986,4.85,3,0,2025-07-20
831,332,23,4,5,1,4,1810,0.82,1,0,2025-08-13
832,183,12,3,5,3,3,2732,0.19,1,0,2025-10-04
833,358,25,2,7,4,3,1003,4.25,1,0,2025-10-15
834,303,20,1,8,5,3,655,4.76,4,0,2025-10-04
835,39,3,2,4,2,2,2778,4.07,3,1,2025-09-02
836,126,9,2,6,5,1,1306,3.79,3,1,2025-07-17
837,80,5,1,6,5,4,1714,3.01,4,1,2025-07-25
838,132,9,2,7,4,1,2303,1.06,3,0,2025-08-30
839,248,17,3,1,2,3,1882,4.71,4,0,2025-07-01
840,195,13,5,4,4,2,2790,4.91,3,0,2025-09-24
841,276,19,5,6,2,2,2247,1.53,4,1,2025-07-21
842,27,2,4,1,4,2,2657,3.85,3,1,2025-09-16
843,391,27,1,6,1,4,23,2.87,2,1,2025-08-05
844,255,17,3,8,2,2,2394,3.06,4,0,2025-09-10
845,264,18,5,2,3,4,1102,3.87,3,1,2025-08-02
846,271,18,5,4,3,2,179,1.01,3,0,2025-08-17
847,221,15,4,2,3,2,1929,1.17,3,0,2025-07-03
848,4,1,4,3,3,3,838,0.52,1,1,2025-09-03
849,393,27,1,5,2,3,1192,2.11,3,0,2025-10-21
850,229,16,5,5,1,2,1809,3.07,2,1,2025-08-11
851,281,19,5,7,1,4,2760,4.82,3,0,2025-07-07
852,416,29,1,1,3,4,1445,4.19,4,0,2025-08-29
853,385,26,3,8,4,1,1110,1.59,1,1,2025-09-03
854,348,24,4,7,1,1,736,3.31,1,0,2025-10-01
855,408,28,2,6,2,2,663,4.4,4,1,2025-10-24
856,82,6,1,1,5,1,461,0.38,3,0,2025-08-17
857,322,22,1,8,3,4,742,0.23,4,0,2025-07-20
858,97,6,1,6,1,2,780,4.85,4,0,2025-09-10
859,60,4,4,2,5,2,1494,4.88,3,0,2025-07-24
860,55,4,4,2,1,3,843,4.59,4,1,2025-10-09
861,109,7,1,3,1,1,1569,2.37,3,1,2025-10-11
862,87,6,1,8,4,3,2775,2.29,3,1,2025-10-18
863,81,6,1,2,5,4,1284,3.7,4,0,2025-10-01
864,240,17,3,1,1,2,2030,2.37,3,0,2025-10-27
865,296,20,1,8,1,2,2499,4.18,1,1,2025-08-07
866,137,9,2,4,2,1,1436,3.86,3,1,2025-10-03
867,78,5,1,5,1,4,1075,1.72,3,1,2025-09-27
868,46,3,2,2,3,2,1868,1.59,2,0,2025-08-16
869,100,7,1,1,2,2,473,2.25,1,0,2025-07-09
870,1,1,4,7,4,1,2285,0.98,1,0,2025-08-04
871,96,6,1,4,5,2,1030,1.34,2,0,2025-10-17
872,232,16,5,5,2,2,1583,2.17,2,1,2025-07-07
873,409,28,2,6,3,2,1947,4.01,3,0,2025-07-27
874,322,22,1,1,1,3,2742,0.9,4,1,2025-09-25
875,348,24,4,8,5,1,2196,3.46,2,1,2025-07-04
876,325,22,1,7,2,2,2180,2.74,1,0,2025-09-05
